"ID";"COMPANYID";"ZIP";"CITY";"STREET";"STREETNUMBER"
47120;17182;"82541";"Münsing/Bayern";"Am Schlichtfeld";"4"
47121;17183;"21465";"Reinbek";"Gutenbergstrasse";"32"
47122;17184;"82276";"Adelshofen";"Schloßbreiten";"11"
47123;17185;"81927";"München";"Günther-Eich-Str.";"3"
47124;17186;"74575";"Schrozberg";"Industriegebiet Herdwiesen Zeller Weg";"30"
47125;17187;"97724";"Burglauer";"Tulpenweg";"6"
47127;17189;"70173";"Stuttgart";"Hirschstr.";"26"
47128;17190;"55234";"Erbes-Büdesheim";"Selitstr.";"12"
47129;17191;"79261";"Gutach";"Elzacher Str.";"6"
47131;17193;"82065";"Baierbrunn";"Konradshöhe";""
47132;17194;"21465";"Reinbek";"Wohltorfer Str.";"18b"
47133;17195;"86899";"Landsberg";"Bgm.-Dr.-Hartmann-Str.";"9B"
47135;17197;"63694";"Limeshain";"Talweg";"2"
47136;17198;"61250";"Usingen";"Achtzehnmorgenweg";"6"
47137;17199;"79694";"Utzenfeld";"Seeweg";"3"
47138;17200;"81671";"München";"Friedenstr.";"25"
47142;17204;"53842";"Troisdorf (Spich)";"Genker Str.";"16"
47143;17205;"96149";"Breitengüßbach";"Maintalstr.";"9"
47144;17206;"68229";"Mannheim";"Markircher Str.";"10b"
47145;17207;"48477";"Hörstel-Riesenbeck";"Am Teutohang";"194"
47146;17208;"42701";"Solingen";"Friedrich-Wilhelm-Str.";"18-22"
47147;17209;"64823";"Groß-Umstadt";"Am Gewerbepark";"13"
47148;17210;"89079";"Ulm";"Lämmerweg";"29"
47149;17211;"46042";"Castelgoffredo";"Via Germania";"11"
47150;17212;"57080";"Siegen";"Eiserfelder Strasse";"446"
47152;17214;"41472";"Neuss";"Kieselstrasse";"7"
47153;17215;"86923";"Finning";"Lerchenberg";"24"
47158;17220;"33699";"Bielefeld";"Gustav-Winkler-Str.";"50"
47159;17221;"78056";"Schwenningen";"In Der Lache";"24"
47161;17223;"51674";"Wiehl";"Höhebusch";"11"
47163;17225;"28857";"Syke";"Max-Planck-Str.";"13"
47164;17226;"26382";"Wilhelmshaven";"Rheinstr.";"172"
47166;17228;"33818";"Leopoldshöhe";"Westring";"49"
47167;17229;"66129";"Saarbrücken";"Industriestr.";"35"
47168;17230;"79539";"Loerrach";"Tuellinger Strasse";"36A"
47169;17231;"42579";"Heiligenhaus";"Stettiner Str.";"18A"
47171;17233;"52068";"Aachen";"Dennewartstr.";"25"
47172;17234;"24118";"Kiel";"Fraunhoferstr.";"2-4"
47173;17235;"76227";"Karlsruhe";"An Der Raumfabrik";"10"
47174;17236;"88175";"Scheidegg";"Hammerbühlstraße";"2"
47175;17237;"24118";"Kiel";"Fraunhoferstr";"17"
47176;17238;"53578";"Windhagen";"Fichtenweg";"1"
47177;17239;"31592";"Stolzenau";"Am Weserufer";"39"
47178;17240;"47800";"Krefeld";"Hüttenallee";"241"
47179;17241;"25488";"Holm";"Wreedenschlag";"11"
47181;17243;"40479";"Düsseldorf";"Prinz-Georg-Strasse";"91"
47182;17244;"80797";"München";"Klausingweg";"4"
47184;17246;"7102";"Eb Winterswijk";"Nijverheidsstraat";"3"
47185;17247;"81241";"München";"Kaflerstr.";"15"
47187;17249;"65185";"Wiesbaden";"Luxemburgstraße";"9"
47188;17250;"40699";"Erkrath";"Klinkerweg";"4"
47190;17252;"48163";"Münster";"Weseler Str.";"675E"
47191;17253;"8274";"Tägerwilen";"Pflanzenbergstr.";"8"
47192;17254;"76297";"Stutensee";"Industriestr.";"4"
47194;17256;"93073";"Neutraubling";"Enzianweg";"1"
47195;17257;"69488";"Birkenau";"Gartenstr.";"11"
47196;17258;"36145";"Hofbieber";"Am Manggraben";"10"
47197;17259;"29664";"Walsrode";"Bockhorn";"1"
47198;17260;"8105";"Regensdorf";"Althardstr.";"146"
47203;17265;"53619";"Rheinbreitbach";"Hauptstr.";"83"
47204;17266;"89081";"Ulm";"Lehrer-Steig-Weg";"12/4"
47206;17268;"94353";"Haibach";"Glasberg";"3"
47207;17269;"65779";"Kelkheim/Taunus";"An Der Dornheck";"9"
47209;17271;"56317";"Urbach";"Märker Straße";"8"
47210;17272;"22926";"Ahrensburg";"Kurt-Fischer-Str.";"55"
47211;17273;"33611";"Bielefeld";"Johanneswerkstr.";"34-36"
47212;17274;"84562";"Mettenheim";"Römerstr.";"17"
47213;17275;"81929";"München";"Brodersenstr.";"89"
47214;17276;"48291";"Telgte-Westbevern";"Grevener Straße";"141"
47215;17277;"99610";"Tunzenhausen";"An Der Brueckwiese";"2"
47216;17278;"34414";"Warburg";"Lütkefeld";"15"
47217;17279;"";"6850 Dornbirn";"Faerbergasse";"15"
47219;17281;"82131";"Gauting";"Leo-Putz-Weg";"19"
47220;17282;"28717";"Bremen";"Kellerstr.";"7"
47221;17283;"61273";"Wehrheim";"Industriestr.";"8"
47222;17284;"";"8010 Graz";"Leonhardstr.";"40"
47223;17285;"";"Sa62 5px Hayscastle";"Castle Villa";""
47224;17286;"58313";"Herdecke";"Wetterstr.";"33"
47225;17287;"23669";"Niendorf/Ostsee";"Strandstrasse";"64"
47226;17288;"97688";"Bad Kissingen";"Ludwigstr.";"18"
47227;17289;"07338";"Leutenberg";"Hauptstraße";"24"
47228;17290;"66424";"Homburg";"Fabrikstr.";"51"
47230;17292;"32791";"Lage";"Im Seelenkamp";"10"
47231;17293;"46446";"Emmerich";"Dechant-Sprünken-Str.";"53-57"
47232;17294;"34270";"Schauenburg-Hoof";"Gutshof";"15-17"
47234;17296;"12487";"Berlin";"Segelfliegerdamm";"95"
47235;17297;"30880";"Laatzen";"Hildesheimer Str.";"353"
47236;17298;"20146";"Hamburg";"Laufgraben";"16"
47237;17299;"38486";"Klötze";"Industriegebiet Lockstedter Chaussee";"1"
47238;17300;"77830";"Bühlertal";"Schwarzwasenweg";"40"
47240;17302;"22309";"Hamburg";"Hermann-Buck-Weg";"19"
47241;17303;"82377";"Penzberg";"Im Thal";"9"
47242;17304;"60431";"Frankfurt";"Gottfried Keller Str.";"72"
47243;17305;"33175";"Bad Lippspringe";"Schulze-Delitzsch-Weg";"8"
47247;17309;"21335";"Lüneburg";"Gaußstr.";"15"
47248;17310;"37075";"Göttingen";"Nonnenstieg";"86"
47249;17311;"40764";"Langenfeld";"Nelly-Sachs-Str.";"31"
47250;17312;"";"";"";""
47251;17313;"40477";"Düsseldorf";"Stockkampstr.";"40"
47252;17314;"49565";"Bramsche";"Robert-Bosch-Str.";"4"
47254;17316;"22047";"Hamburg";"Friedrich-Ebert-Damm";"112"
47255;17317;"83224";"Grassau";"Eichelreuth";"17"
47256;17318;"24939";"Flensburg";"Neustadt";"10"
47257;17319;"64546";"Mörfelden-Walldorf";"Gerauer Str.";"34"
47259;17321;"65205";"Wiesbaden";"Ostring";"6b"
47260;17322;"85551";"Heimstetten";"Feldkirchner Str.";"2"
47261;17323;"14167";"Berlin";"Gustav-Krone-Str.";"7"
47264;17326;"28865";"Lilienthal";"Scheeren";"9"
47265;17327;"33602";"Bielefeld";"Goldstr.";"16-18"
47266;17328;"89233";"Neu-Ulm";"Gerlenhoferstr.";"4"
47267;17329;"66497";"Contwig";"Schwarzbachstraße";"1"
47268;17330;"73312";"Geislingen/Steige";"Robert-Bosch-Str.";"13-17"
47271;17333;"73733";"Esslingen";"Rüderner Str.";"51"
47272;17334;"64285";"Darmstadt";"Ahastraße";"9"
47274;17336;"68309";"Mannheim";"Kamenzer Str.";"3"
47275;17337;"64331";"Weiterstadt";"Wiesenstr.";"48a"
47279;17341;"46446";"Emmerich";"Beiersdorfstr.";"1"
47280;17342;"42897";"Remscheid";"Tenter Weg";"10"
47281;17343;"82398";"Polling";"Bergstr.";"6"
47282;17344;"86687";"Kaisheim / Leitheim";"Hafenreuter Str.";"2"
47283;17345;"65199";"Wiesbaden";"Aunelstr.";"70"
47284;17346;"38116";"Braunschweig";"Saarbrückener Str.";"254"
47285;17347;"37701";"J.Hradec";"Tovarni";"691"
47286;17348;"83043";"Bad Aibling";"Pullacher Str.";"4"
47289;17351;"22393";"Hamburg";"Saseler Bogen";"2"
47291;17353;"64846";"Groß-Zimmern";"Kreuzstr.";"9"
47292;17354;"23795";"Fahrenkrug";"Segeberger Str.";"1"
47293;17355;"98716";"Geschwenda";"Am Hanftal";"7"
47294;17356;"73312";"Geislingen";"Robert-Bosch-Str.";"13-17"
47295;17357;"7131 PX";"Lichtenvoorde";"Koningslinde";"12"
47296;17358;"";"4125 Riehen";"Baselstr.";"11"
47297;17359;"22851";"Norderstedt";"Hans-Böckler-Ring";"33"
47298;17360;"97616";"Bad Neustadt / A.D. Saale";"Kurhausstr.";"35"
47299;17361;"64807";"Dieburg";"Altheimer Str.";"32"
47301;17363;"8820";"Neumarkt";"Anton-Schwetter-Gasse";"7"
47302;17364;"91154";"Roth";"Am Espan";"1-3"
47303;17365;"82467";"Garmisch-Partenkirchen";"Karwendelstraße";"16"
47306;17368;"33775";"Versmold";"Hohenfriedeberger Str.";"22"
47307;17369;"86666";"Burgheim";"Am Kirchberg";"3"
47308;17370;"59423";"Unna";"Wasserstr.";"25"
47310;17372;"61231";"Bad Nauheim";"In Der Hub";"5"
47313;17375;"66113";"Saarbrücken";"Am Schönental";"10"
47314;17376;"01904";"Ringenhain";"Dresdener Straße";"25"
47315;17377;"33415";"Verl";"Leinenweg";"57"
47316;17378;"93453";"Neukirchen";"Krankenhausstr.";"12"
47318;17380;"66450";"Bexbach";"Am Kraftwerk";"6"
47320;17382;"48356";"Nordwalde";"Westring";"24"
47321;17383;"22453";"Hamburg";"Borsteler Bogen";"27b"
47322;17384;"47803";"Krefeld";"Breiten Dyk";"25"
47324;17386;"22851";"Norderstedt";"Robert-Koch-Str.";"1"
47326;17388;"10707";"Berlin";"Wielandstr.";"26A"
47327;17389;"59348";"Lüdinghausen";"Carl-Sonnenschein-Str.";"32"
47328;17390;"61273";"Wehrheim";"Zum Stadttor";"5-7"
47329;17391;"22844";"Norderstedt";"Oststr.";"1"
47330;17392;"89343";"Jettingen-Scheppach";"Dieselstraße";"2"
47331;17393;"25474";"Ellerbek";"Oasenweg";"3"
47332;17394;"89075";"Ulm";"Eberhard-Finckh-Str.";"14"
47333;17395;"97892";"Kreuzwertheim";"Kreuzstr.";"8"
47335;17397;"2513";"Möllersdorf";"Römerstr.";"8"
47336;17398;"30173";"Hannover";"Kerstingstr.";"14"
47337;17399;"95444";"Bayreuth";"Nibelungenstr.";"10a"
47340;17402;"36289";"Friedewald";"Im Gewerbegebiet";"13"
47341;17403;"9255";"Buggenhout";"Genthof";"5"
47342;17404;"21502";"Geesthacht";"Spandauer Str.";"24-26"
47343;17405;"76467";"Bietigheim";"Sofien Str.";"38"
47345;17407;"91154";"Roth";"Kugelbühlstraße";"2a"
47346;17408;"85586";"Poing";"Bahnhofstr.";"2"
47347;17409;"55471";"Sargenroth";"Hauptstr.";"4"
47348;17410;"64678";"Lindenfels";"Jugendpfad";"5"
47349;17411;"81247";"München";"Rathochstraße";"97"
47350;17412;"22763";"Hamburg";"Donnerstr.";"20"
47351;17413;"90765";"Fürth";"Erlanger Straße";"38"
47352;17414;"75015";"Bretten";"Klingbaumstr.";"28"
47353;17415;"91330";"Eggolsheim";"Lerchenweg";"4"
47356;17418;"35394";"Gießen";"Grünberger Str.";"70"
47359;17421;"53173";"Bonn";"Körnerstr.";"8"
47362;17424;"10779";"Berlin";"Bayerischer Platz";"1"
47364;17426;"09456";"Annaberg-Buchholz";"Gartenstraße";"13"
47365;17427;"63128";"Dietzenbach";"Borsigstr.";"1-3"
47366;17428;"50259";"Pulheim";"Josef-Gladbach-Platz";"8-14"
47368;17430;"";"3874 Litschau";"Stadtplatz";"75"
47369;17431;"50858";"Koeln";"Horbellerstrasse";"11"
47370;17432;"24159";"Kiel";"Tiessenkai";"12"
47371;17433;"63939";"Wörth";"Reifenbergstr.";"1"
47372;17434;"77743";"Neuried";"Auf Der Schulmatt 7/1";""
47373;17435;"71263";"Weil Der Stadt";"Lukas-Moser-Weg";"2"
47375;17437;"80337";"München";"Waltherstr.";"32a"
47377;17439;"49124";"Georgsmarienhütte";"Brüsseler Str.";"2"
47378;17440;"65205";"Wiesbaden";"Borsigstr.";"36"
47379;17441;"38667";"Bad Harzburg";"Landstraße";"31"
47380;17442;"83209";"Prien - Bachham";"Atzinger Straße";"1"
47381;17443;"24568";"Nützen";"Am Hasenberg";"12"
47383;17445;"97837";"Erlenbach";"Botschelsgraben";"20"
47384;17446;"12277";"Berlin";"Scheideggweg";"7"
47386;17448;"84323";"Massing";"Traberring";"26"
47387;17449;"35398";"Gießen";"Bergwaldstr.";"19"
47388;17450;"65203";"Wiesbaden";"Hagenauer Str.";"53a"
47390;17452;"56370";"Dörsdorf";"Südhang";"8"
47391;17453;"88048";"Friedrichshafen";"Siemensstr.";"6"
47394;17456;"9940";"Evergem";"Buntstraat";"104"
47396;17458;"23556";"Lübeck";"Sattlerstraße";"7"
47397;17459;"75305";"Neuenbürg";"Spitzwegstr.";"8"
47398;17460;"9492";"Eschen";"Wirtschaftspark";"25"
47401;17463;"50170";"Kerpen-Sindof";"Emil-Nolde-Str.";"73"
47402;17464;"82380";"Peissenberg";"Sonnenstr.";"30"
47403;17465;"20539";"Hamburg";"Mühlenhagen";"149"
47407;17469;"96148";"Baunach";"Kraibergstr.";"1"
47408;17470;"76327";"Pfinztal";"Panoramastr.";"5"
47410;17472;"60599";"Frankfurt Am Main";"Offenbacher Landstr.";"368D"
47413;17475;"22113";"Oststeinbek";"Willinghusener Weg";"5a"
47414;17476;"97453";"Marktsteinach";"Wildenstall";"1"
47415;17477;"47807";"Krefeld";"Anrather Str.";"291"
47416;17478;"12587";"Berlin";"Bölschestr.";"5"
47417;17479;"91413";"Neustadt/Aisch";"Würzburger Str.";"25"
47418;17480;"6637";"Wasserbillig";"87 Esplanade De La Moselle";""
47419;17481;"73734";"Esslingen";"Jakobstr.";"72"
47421;17483;"86179";"Augsburg";"Bgm.-Widmeier-Str.";"42"
47423;17485;"8426";"Lufingen";"Ziegeleistrasse";"15"
47424;17486;"25377";"Kollmar";"An Der Chaussee";"1"
47425;17487;"64625";"Bensheim";"Wiesenstr.";"4"
47426;17488;"30855";"Langenhagen";"Bayernstraße";"7"
47428;17490;"75005";"Paris";"42 Rue Monge";""
47429;17491;"83410";"Laufen";"Franz-Fuchs-Str.";"12"
47433;17495;"47443";"Moers";"Zechenstr.";"62"
47434;17496;"89231";"Neu-Ulm";"Böttgerstr.";"4"
47436;17498;"83730";"Fischbachau";"Hagnbergstr.";"12"
47438;17500;"46569";"Huenxe";"Gahlener Str.";"113"
47439;17501;"84307";"Eggenfelden";"Pfarrer-Findl-Str.";"40"
47440;17502;"50672";"Köln";"Hohenzollernring";"38-40"
47442;17504;"39126";"Magdeburg";"Havelstr.";"23"
47443;17505;"92361";"Berngau";"Ziegelhöhe";"8"
47444;17506;"35576";"Wetzlar";"Hohe Str.";"21"
47445;17507;"4817 ZH";"Breda";"Minervum";"7384"
47447;17509;"64283";"Darmstadt";"Rheinstr.";"12c"
47448;17510;"23843";"Bad Oldesloe";"Rögen";"20"
47449;17511;"61239";"Ober-Mörlen";"Dieselstr.";"20a"
47451;17513;"48727";"Billerbeck";"Josef-Suwelack-Str.";""
47454;17516;"79379";"Müllheim";"Renkenrunsstr.";"14"
47457;17519;"86179";"Augsburg";"Hofacker Str.";"19"
47458;17520;"48477";"Riesenbeck (Hörstel)";"Heinrich-Niemeyer-Str.";"11"
47460;17522;"61239";"Ober-Mörlen";"Daimlerstrasse";"4"
47463;17525;"36199";"Rotenburg A.D. Fulda";"Hinter Den Kämpen";"11"
47467;17529;"8010";"Graz";"Roseggerkai";"3"
47468;17530;"88171";"Weiler";"Am Postwäldle";"8"
47469;17531;"79793";"Wutöschingen";"Klosterstraße";"6"
47471;17533;"56751";"Polch";"Carl-Zeiss-Str.";"12"
47472;17534;"76275";"Ettlingen";"Schwarzwaldring";"59"
47473;17535;"67663";"Kaiserslautern";"Kantstr.";"38"
47474;17536;"85386";"Eching";"Breslauerstr.";"2"
47477;17539;"71332";"Waiblingen";"Schänzle";"8"
47478;17540;"55129";"Mainz";"Neugasse";"3"
47479;17541;"";"5110 Oberndorf";"Salzburger Str.";"19"
47481;17543;"6002";"Ea Weert";"Schoutlaan";"4A"
47482;17544;"61231";"Bad Nauheim";"Kurstr.";"9"
47483;17545;"65549";"Limburg";"Diezer Str.";"14"
47484;17546;"30827";"Garbsen-Berenbostel";"Carl-Zeiss-Str.";"25"
47485;17547;"86163";"Augsburg";"Oytalstraße";"6"
47487;17549;"92723";"Tännesberg";"Tiefe Gasse";"2"
47488;17550;"24539";"Neumünster";"Rügenstr.";"8"
47489;17551;"72636";"Frickenhausen";"Im Geiselrain";"7"
47490;17552;"61200";"Wölfersheim";"Benzstr.";"4"
47491;17553;"85737";"Ismaning";"Carl-Zeiss-Ring";"11"
47493;17555;"46282";"Dorsten";"Kappusstiege";"13"
47494;17556;"6546 BG";"Nijmegen";"Kerkenbos";"13-17"
47497;17559;"40595";"Düsseldorf";"Eichsfelder Str.";"1"
47498;17560;"33615";"Bielefeld";"Stapenhorststr.";"1"
47501;17563;"65205";"Wiesbaden";"Stolberger Straße";"1"
47503;17565;"89077";"Ulm";"Einsteinstraße";"59"
47504;17566;"49610";"Quakenbrück";"Artlandstr.";"57-59"
47505;17567;"35390";"Gießen";"Plockstr.";"14"
47507;17569;"38838";"Schlanstedt";"Neue Str.";"2a"
47509;17571;"85375";"Neufarn B. Freising";"Albert-Schweizer-Str.";"20"
47511;17573;"44581";"Castrop-Rauxel";"Ickerner Straße";"47"
47512;17574;"45768";"Marl";"Elbestr.";"10"
47513;17575;"78187";"Geisingen";"Karl-Hall-Str.";"1"
47514;17576;"53840";"Troisdorf";"Mülheimer Str.";"3-7"
47515;17577;"04643";"Geithain";"Straße Der Deutschen Einheit";"8"
47516;17578;"85662";"Hohenbrunn";"Friedich-Bergius Str.";"31-33"
47519;17581;"53578";"Windhagen";"Klarenplatz";"2"
47521;17583;"24118";"Kiel";"Holzkoppelweg";"33"
47522;17584;"04299";"Leipzig";"Melscher Straße";"1"
47523;17585;"82393";"Iffeldorf";"Seeshaupter Str.";"7"
47524;17586;"83512";"Wasserburg";"Megglestr.";"6-12"
47525;17587;"51674";"Wiehl";"Verr";"7"
47526;17588;"64347";"Griesheim";"Dieselstr.";"7"
47527;17589;"24941";"Flensburg";"Westerallee";"155"
47528;17590;"14513";"Teltow";"Oderstr.";"77"
47529;17591;"49080";"Osnabrück";"Parkstr.";"6B"
47530;17592;"35633";"Lahnau";"Beim Eberacker";"1"
47531;17593;"52499";"Baesweiler";"Max-Planck-Straße";"8"
47532;17594;"59558";"Lippstadt";"Vorderheide";"12"
47534;17596;"12557";"Berlin";"Segewaldweg";"22"
47535;17597;"26203";"Wardenburg";"Diedrich-Dannemann-Str.";"55"
47536;17598;"56566";"Neuwied";"Jasminstraße";"30"
47538;17600;"78465";"Konstanz";"Martin-Schleyer-Str.";"28"
47539;17601;"14532";"Stahnsdorf";"Ruhlsdorfer Str.";"95"
47541;17603;"22761";"Hamburg";"Gasstr.";"16"
47542;17604;"21465";"Wentorf";"An Der Bergkoppel";"12"
47543;17605;"76437";"Rastatt";"Berliner Ring";"40"
47544;17606;"53129";"Bonn";"Mechenstr.";"57"
47545;17607;"4810";"Gmunden";"Esplanade";"25"
47546;17608;"81541";"München";"Brünnsteinstr.";"5"
47548;17610;"70794";"Filderstadt";"Rosenstr.";"72"
47549;17611;"33178";"Borchen";"Robert Bosch Str.";"5"
47550;17612;"78609";"Tuningen";"Hauptstr.";"16"
47551;17613;"46514";"Schermbeck";"Landwehr";"99"
47552;17614;"71065";"Sindelfingen";"Arthur-Gruberstr.";"15"
47553;17615;"12163";"Berlin";"Haderslebener Str.";"9"
47554;17616;"98724";"Neuhaus/Rennweg";"Eisfelder Str.";"35"
47556;17618;"93086";"Wörth";"Marktplatz";"1"
47557;17619;"86165";"Augsburg";"Terlaner Str.";"12"
47558;17620;"86690";"Mertingen";"Augsburger Str.";"24-26"
47559;17621;"70499";"Stuttgart";"Ernst-Reuter-Platz";"2"
47560;17622;"20357";"Hamburg";"Lagerstr.";"11"
47564;17626;"56112";"Lahnstein";"Westallee";"3"
47565;17627;"40221";"Düsseldorf";"Volmerswerther Straße";"328"
47566;17628;"37085";"Göttingen";"Hannah-Vogt-Strasse";"1"
47567;17629;"78112";"St. Georgen";"Mooswiesenstr.";"9"
47568;17630;"91126";"Schwabach";"Drosselweg";"2"
47570;17632;"30853";"Langenhagen";"Ostpassage";"7"
47573;17635;"42653";"Solingen";"Schlagbaumerstr.";"154-156"
47574;17636;"80995";"München";"Ferchenbachstr.";"15"
47578;17640;"31020";"Salzhemmendorf Ot Oldendorf";"Zur Kräuterwiese";""
47580;17642;"96145";"Autenhausen";"Lindenstrasse";"20"
47584;17646;"21423";"Winsen";"Rathausstr.";"44"
47586;17648;"23812";"Wahlstedt";"Willy-Pelz-Str.";"8-9"
47587;17649;"1010";"Wien";"Elisabethstr. 13/1/10";""
47588;17650;"27404";"Gyhum";"Am Kiebitzberg";"10"
47589;17651;"45307";"Essen";"Adlerstr.";"29"
47590;17652;"26810";"Ihrhove (Gem. Westoverledingen)";"Bahnhofstr.";"2-3"
47591;17653;"46286";"Dorsten";"Endelner Feld";"9"
47592;17654;"58791";"Werdohl";"Hauptstr.";"67"
47593;17655;"87600";"Kaufbeuren";"Am Bleichanger";"46"
47594;17656;"79219";"Staufen";"Alois-Schnorr-Str.";"10"
47596;17658;"59557";"Lippstadt";"Windmuellerstrasse";"37"
47598;17660;"65599";"Dornburg-Frickenhofen";"Hauptstr.";"50"
47599;17661;"21614";"Buxtehude";"Brillenburgsweg";"27"
47600;17662;"65599";"Dornburg - Frickhofen";"Hauptstraße";"50"
47601;17663;"69198";"Schriesheim";"Sophienstr.";"31"
47604;17666;"66424";"Homburg";"Hauptstr.";"152"
47605;17667;"59227";"Ahlen";"Alter Münsterweg";"55"
47608;17670;"22929";"Hamfelde";"Muehlenredder";"13"
47609;17671;"92339";"Beilngries";"Meisenweg";"8"
47611;17673;"83229";"Aschau";"Zellerhornstr.";"3"
47612;17674;"59846";"Sundern";"Hauptstr.";"20"
47613;17675;"69126";"Heidelberg";"Tullastr.";"4"
47614;17676;"51065";"Köln";"Elisabeth-Breuer-Str.";"9"
47617;17679;"84489";"Burghausen";"Wackerstr.";"47"
47618;17680;"40764";"Langenfeld";"Heinrich-Von-Stephan-Str.";"9"
47622;17684;"30519";"Hannover";"Hildesheimer Str.";"305"
47623;17685;"65599";"Dornburg";"Schiesheck";"5"
47624;17686;"56242";"Marienrachdorf";"Turmstraße";"29"
47625;17687;"60598";"Frankfurt/M.";"Darmstaedter Landstr.";"102"
47627;17689;"97723";"Oberthulba";"Schlimpfhofer Str.";"14"
47630;17692;"79677";"Schönau";"Aiterfeld";"1"
47631;17693;"24943";"Flensburg";"Kauflundhof";"6"
47633;17695;"83139";"Söchtenau";"Seestr.";"30"
47634;17696;"3074";"Muri Bei Bern";"Eggweg";"4"
47635;17697;"48346";"Ostbevern";"Orffstr.";"22"
47639;17701;"7575";"Be Oldenzaal";"Hinmanweg";"9H"
47640;17702;"";"1170 Wien";"Dornbacherstr.";"104"
47642;17704;"32657";"Lemgo";"Lagesche Str.";"9-13"
47644;17706;"59269";"Beckum";"Kirchstrasse";"9"
47645;17707;"03730";"Javea";"Apdo";"362"
47646;17708;"51766";"Euskirchen";"Pfarrweg";"2"
47647;17709;"14513";"Teltow";"Rheinstr.";"7D"
47648;17710;"10115";"Berlin";"Wöhlerstr.";"12-13"
47649;17711;"90431";"Nuernberg";"Adam-Klein-Str.";"150-156"
47650;17712;"51069";"Köln";"Schilfweg";"3"
47653;17715;"";"8112 Gratwein";"Montanastr.";"7"
47654;17716;"30982";"Pattensen";"Johann-Egestorff-Str.";"8A"
47657;17719;"40699";"Erkrath";"Albert-Einstein-Str.";"6"
47662;17724;"36148";"Kalbach";"Siedlungsweg";"2"
47663;17725;"85229";"Markt Indersdorf";"Buchenring";"6"
47664;17726;"35396";"Giessen";"Ursulum";"7"
47667;17729;"82178";"Puchheim";"Boschstr.";"6"
47669;17731;"73262";"Reichenbach";"Heinrich-Otto-Str.";"1"
47670;17732;"61348";"Bad Homburg";"Kaiser-Friedrich-Promenade";"28"
47671;17733;"44623";"Herne";"Mont-Cenis-Str.";"5"
47673;17735;"99092";"Erfurt";"Pegasusweg";"2"
47675;17737;"91341";"Röttenbach";"Am Sandfeld";"9-11"
47676;17738;"82396";"Paehl";"Zugspitzstr.";"7"
47677;17739;"40215";"Düsseldorf";"Zimmerstr.";"19"
47680;17742;"44536";"Lünen";"Zum Pier";"79"
47682;17744;"21339";"Lüneburg";"Bessemerstr.";"3"
47683;17745;"31020";"Salzhemmendorf Ot Oldendorf";"Zur Kraeuterwiese";""
47684;17746;"61348";"Bad Homburg";"Ferdinandstr.";"9"
47685;17747;"85276";"Pfaffenhofen / Ilm";"Raiffeisenstr.";"21a"
47688;17750;"24143";"Kiel";"Roentgenstr.";"7A"
47690;17752;"58513";"Luedenscheid";"Altenaer Str.";"136"
47692;17754;"66557";"Illingen";"Heusweilerstr.";"100"
47693;17755;"72510";"Frohnstetten";"Wacholder Weg";"9"
47694;17756;"04626";"Schmölln/Nitzschka";"Am Anger";"24"
47695;17757;"84091";"Walkertshofen";"Thonhauser Weg";"1"
47697;17759;"26655";"Westerstede";"Hans-Oetken-Padd";"14"
47699;17761;"84036";"Landshut";"Gerhart-Hauptmann-Str.";"20"
47701;17763;"45549";"Sprockhoevel";"Am Leveloh";"13"
47702;17764;"81673";"München";"Kreillerstr.";"65"
47703;17765;"74072";"Heilbronn";"Im Wollhaus";""
47704;17766;"58135";"Hagen";"Heilig-Geist-Str.";"18"
47705;17767;"80804";"Muenchen";"Leopoldstr.";"175"
47706;17768;"99819";"Krauthausen";"An Der Madel";"22"
47708;17770;"31592";"Stolzenau";"Domaene";"2"
47709;17771;"";"6330 Cham";"Hinterbergstr.";"26"
47712;17774;"65207";"Wiesbaden";"Am Wasserturm";"29"
47713;17775;"82049";"Pullach";"Kirchplatz";"1"
47716;17778;"03044";"Cottbus";"Gerhart-Hauptmann-Str.";"15"
47717;17779;"53129";"Bonn";"Hans-Regel-Str.";"1"
47718;17780;"61250";"Usingen";"Zur Schlink";"6"
47719;17781;"58452";"Witten";"Flasskuhle";"6"
47720;17782;"20354";"Hamburg";"Heuberg";"1"
47721;17783;"51371";"Leverkusen";"Alte Garten";"60-62"
47723;17785;"50171";"Kerpen";"Alte Landstr.";"3"
